
40.628418, -74.179685
40.62761, -74.174204
40.622395, -74.169316
40.61964, -74.16271
40.624939, -74.161296
40.631397, -74.164907
40.632999, -74.156526
40.6333, -74.145156
40.634702, -74.140726
40.635058, -74.134878
40.637593, -74.133444
40.637567, -74.13106
40.637177, -74.127602
40.633799, -74.130005
40.63163, -74.122893
40.632133, -74.121864
40.632646, -74.117825
40.63383, -74.117427
40.636444, -74.120764
40.628819, -74.11898
40.629848, -74.115007
40.624691, -74.115357
40.620341, -74.112299
40.618439, -74.111141
40.617958, -74.108689
40.615325, -74.10633
40.614611, -74.109325
40.613437, -74.119257
40.607508, -74.119459
40.606792, -74.11862
40.602219, -74.114836
40.599197, -74.112582
40.599006, -74.103918
40.604578, -74.092234
40.61338, -74.092483
40.613842, -74.094032
40.616979, -74.08261
40.623501, -74.081621
40.626465, -74.078075
40.626489, -74.076724
40.624666, -74.075818
40.632942, -74.080606
40.635141, -74.076638
40.638896, -74.076037
40.641149, -74.075996
40.641884, -74.077422
40.643489, -74.075752
40.643854, -74.074252
40.64403, -74.072257
40.643923, -74.081956
40.643775, -74.085701
40.646438, -74.088987
40.640227, -74.094264
40.639064, -74.089827
40.638776, -74.083731
40.630224, -74.087355
40.63063, -74.09159
40.631086, -74.09304
40.626303, -74.092683
40.628371, -74.098722
40.630397, -74.105633
40.634965, -74.106118
40.637223, -74.108079
40.634858, -74.109985
40.641141, -74.104066
40.642035, -74.104639
40.64235, -74.101816
40.642005, -74.100829
40.641752, -74.100666
40.644334, -74.102639
40.64421, -74.105373
40.645093, -74.108608
40.643786, -74.110495
40.640315, -74.136177
40.638584, -74.135851
40.62672217, -74.13207372
40.622895, -74.132722
40.620572, -74.131628
40.613197, -74.130623
40.613312, -74.137374
40.610547, -74.143967
40.617252, -74.145803
40.622264, -74.146963
40.614177, -74.157569
40.612709, -74.156387
40.606604, -74.158334
40.60571, -74.156786
40.604861, -74.155456
40.604293, -74.158953
40.603294, -74.150579
40.601839, -74.150268
40.603556, -74.148467
40.599045, -74.148862
40.597527, -74.148902
40.596676, -74.150521
40.598094, -74.150952
40.597017, -74.154258
40.591979, -74.15106
40.590439, -74.145584
40.588375, -74.138904
40.590745, -74.133179
40.592783, -74.135059
40.598722, -74.130879
40.599487, -74.132002
40.595135, -74.126533
40.590741, -74.1263
40.586933, -74.127273
40.584564, -74.12712
40.582195, -74.117244
40.575971, -74.119114
40.575095, -74.118072
40.574228, -74.116953
40.573325, -74.114878
40.57157, -74.120326
40.568297, -74.125882
40.569264, -74.127689
40.570521, -74.131937
40.566649, -74.130983
40.564262, -74.130821
40.560398, -74.123986
40.545177, -74.127566
40.54374, -74.127517
40.533153, -74.135532
40.533019, -74.136969
40.53608, -74.157073
40.527746, -74.16109
40.529609, -74.176933
40.528812, -74.177467
40.530743, -74.177443
40.530163, -74.189647
40.522402, -74.190016
40.516066, -74.19094
40.515975, -74.190208
40.511863, -74.198887
40.512251, -74.199889
40.507331, -74.213905
40.508461, -74.217253
40.504469, -74.216842
40.503659, -74.217901
40.503085, -74.228582
40.512972, -74.219292
40.524126, -74.212707
40.526184, -74.202125
40.535123, -74.211791
40.541536, -74.211613
40.543033, -74.207328
40.543358, -74.197682
40.551528, -74.18982
40.5515, -74.185041
40.555109, -74.183068
40.549045, -74.173736
40.54101, -74.177521
40.540931, -74.178634
40.560116, -74.170047
40.561548, -74.171604
40.56665, -74.153233
40.570899, -74.146884
40.571858, -74.145119
40.576732, -74.163958
40.577508, -74.169254
40.578906, -74.18711
40.589726, -74.187435
40.594275, -74.190908
40.604816, -74.180236
40.610144, -74.177577
40.612244, -74.177088
40.615713, -74.173499
40.61832, -74.175608
40.610523, -74.183614
40.594743, -74.162188
40.594461, -74.16168
40.593346, -74.164056
40.592747, -74.163631
40.552244, -74.154974
40.549751, -74.150876
40.546783, -74.152144
40.559686, -74.196967
40.557351, -74.207542
40.551298, -74.213791
40.549627, -74.212639
40.554029, -74.21776
40.554641, -74.217103
40.542188, -74.218277
40.54107, -74.227647
40.539577, -74.230316
40.540566, -74.232237
40.5383, -74.232463
40.539511, -74.237645
40.533127, -74.237612
40.524466, -74.238959
40.520229, -74.236657
40.524479, -74.230599
40.510132, -74.243736
40.509534, -74.24718
40.499921, -74.249125
40.558745, -74.102649
40.564592, -74.097415
40.568711, -74.091362
40.568598, -74.090766
40.574388, -74.084912
40.575465, -74.085794
40.576104, -74.093306
40.582201, -74.090995
40.584768, -74.088956
40.584446, -74.086559
40.590791, -74.083326
40.59226, -74.087187
40.5951, -74.081376
40.596138, -74.079259
40.594626, -74.077395
